f^(1): LTE = O(20)
=========================

f^(1): forward 0
-----------------------------------
(weights, stencil)
1.5601670972460685788974e+03, -4
-2.4116937041732476245670e+03, -3
2.4614877965326486446429e+03, -2
-1.0677910544345832022373e+03, -1
-1.4040490623953580779926e+03, 0
3.6076155308545467050862e+03, 1
-4.3361201314123809424927e+03, 2
3.5320839578953441559861e+03, 3
-2.0944431436555937580124e+03, 4
9.1426647138311602702743e+02, 5
-2.8823987319378767324451e+02, 6
6.2393037299488526059577e+01, 7
-8.3241504289452912246361e+00, 8
5.1718853081831706042237e-01, 9
-----------------------------------
f^(17): backward 8
-----------------------------------
(weights, stencil)
-1.0554205535284947431972e-04, -12
-6.7193624769797751124234e-04, -11
-5.8107138138820145500940e-02, -10
2.8114752818933896882925e-01, -9
5.2733416378411392955172e+00, -8
-7.0953356395117125998695e+01, -7
4.3003095767526480130982e+02, -6
-1.6682588662739865412732e+03, -5
4.6269561563777788251173e+03, -4
-9.6749428114902202651137e+03, -3
1.5706787823100619789329e+04, -2
-2.0128473841656370495912e+04, -1
2.0528252706654064240865e+04, 0
-1.6686378767026373679982e+04, 1
1.0759444224800612573745e+04, 2
-5.4396599883278749985038e+03, 3
2.1120383282068128210085e+03, 4
-6.0837982910718301354791e+02, 5
1.2254398364087296613434e+02, 6
-1.5414077422533903671820e+01, 7
9.1175031826613517349500e-01, 8
-----------------------------------
f^(17): backward 7
-----------------------------------
(weights, stencil)
-2.3958702071781557384200e-03, -13
7.8120076826937202840728e-03, -12
1.1855405300400549337136e-02, -11
1.8204142703213840870369e-01, -10
-8.7042556125319292537057e-01, -9
-1.3638605907491683666422e+01, -8
1.5099034925757572978000e+02, -7
-7.5543619795445511044818e+02, -6
2.4319092327694925188553e+03, -5
-5.6189264911703221514472e+03, -4
9.8045797351753790280782e+03, -3
-1.3272862417804331926163e+04, -2
1.4133813123405569058377e+04, -1
-1.1897193635801286291098e+04, 0
7.8961619742808570663328e+03, 1
-4.0902244180281172702962e+03, 2
1.6213492539600590589544e+03, 3
-4.7546649804824318152896e+02, 4
9.7278243876752426899657e+01, 5
-1.2405312942885341698229e+01, 6
7.4277773815785352873320e-01, 7
-----------------------------------
f^(17): backward 6
-----------------------------------
(weights, stencil)
1.6761215092848931820530e-05, -14
-1.2268827042203939072657e-04, -13
2.1372463482349942070354e-04, -12
2.4498994194998728385002e-04, -11
8.1214877295943772514408e-04, -10
-5.0384571322283997624192e-03, -9
-6.5517027388959953038139e-02, -8
6.0665309555655588802381e-01, -7
-2.5230290983325414089222e+00, -6
6.7598767092130467304401e+00, -5
-1.3011929802296194225164e+01, -4
1.8898588267439357935018e+01, -3
-2.1221743913118565671994e+01, -2
1.8621847505193873217877e+01, -1
-1.2780166088503431609524e+01, 0
6.8051914372352300119928e+00, 1
-2.7606056867237298568796e+00, 2
8.2562502992919939437400e-01, 3
-1.7180234996018511894889e-01, 4
2.2234063386974943499208e-02, 5
-1.3486207843427929983782e-03, 6
-----------------------------------
f^(17): backward 5
-----------------------------------
(weights, stencil)
-3.0232445936703143424696e-06, -15
2.9415429676310887464321e-05, -14
-1.0498534681909470905620e-04, -13
1.2378846402236176865025e-04, -12
1.0242287493272750808961e-04, -11
5.2224653293202521130937e-05, -10
-8.5676488557891107740450e-04, -9
-9.6853000635744312951658e-03, -8
7.5301069702165768227076e-02, -7
-2.6141197997978493638982e-01, -6
5.8398040509365389816310e-01, -5
-9.3571411782764435383086e-01, -4
1.1270664756106736348329e+00, -3
-1.0425644426511957441051e+00, -2
7.4561351354918747880163e-01, -1
-4.1039417530632577024718e-01, 0
1.7107498403346471649300e-01, 1
-5.2342902716115309591505e-02, 2
1.1104724388732983147987e-02, 3
-1.4612574808696022609505e-03, 4
8.9925702709424873274903e-05, 5
-----------------------------------
f^(17): backward 4
-----------------------------------
(weights, stencil)
-1.2627062158555718489062e-10, -16
-3.2929896046126716837048e-06, -15
3.0539684492256190283862e-05, -14
-1.0383791919027148019979e-04, -13
1.1720036061168041200548e-04, -12
9.1954101605848620297479e-05, -11
1.0773077312923851317061e-05, -10
-6.1279229939948125140819e-04, -9
-6.6044151446248084216806e-03, -8
4.7795974429627678670141e-02, -7
-1.5276076549322950559606e-01, -6
3.1105814008600646269898e-01, -5
-4.4936929651816659436747e-01, -4
4.8174191802930038663888e-01, -3
-3.9029778872805831468895e-01, -2
2.3943543459662969263846e-01, -1
-1.0988998797226180725861e-01, 0
3.6664830059852909771578e-02, 1
-8.4171076112007602032516e-03, 2
1.1908985743668337384249e-03, 3
-7.8378197799455011341406e-05, 4
-----------------------------------
f^(17): backward 3
-----------------------------------
(weights, stencil)
1.3913780088920650661448e-07, -17
-2.9103937267862796349420e-07, -16
-6.2095224516999717516929e-06, -15
4.1362564832468985719701e-05, -14
-1.0517479138965650444122e-04, -13
9.5334309108114910252980e-05, -12
5.6779609312188519918037e-05, -11
-3.6331809046704205401739e-05, -10
-1.9389450226001679090937e-04, -9
-1.8985128347206415514586e-03, -8
1.1662200201495040441380e-02, -7
-3.1292062914875823365080e-02, -6
5.3097592518935941841018e-02, -5
-6.3384107369309591883955e-02, -4
5.5500554765434001458502e-02, -3
-3.6119933487216392131725e-02, -2
1.7368349899417698245507e-02, -1
-6.0181958471333405272241e-03, 0
1.4255535249861172718971e-03, 1
-2.0709359421508248435932e-04, 2
1.3941180669188367951357e-05, 3
-----------------------------------
f^(17): backward 2
-----------------------------------
(weights, stencil)
-1.3565890521982896209713e-07, -18
1.0335218599199333935283e-06, -17
-1.5214844171545363680879e-06, -16
-1.0613795036126930554409e-05, -15
5.5876189528663418803426e-05, -14
-1.1168668570231478115624e-04, -13
8.3627462355900992444120e-05, -12
3.7325291134141167490902e-05, -11
-3.7697590215699612256617e-05, -10
-6.8599838088627575335629e-05, -9
-6.2157718533732730144953e-04, -8
3.2472407657906958086680e-03, -7
-7.2967934662875591142472e-03, -6
1.0253929126361851706384e-02, -5
-1.0008948374080209667292e-02, -4
7.0441411919532946964151e-03, -3
-3.5944317423297748349820e-03, -2
1.3051049422090595444890e-03, -1
-3.2107379056339735955150e-04, 0
4.8127610359828192174592e-05, 1
-3.3264905899415346096073e-06, 2
-----------------------------------
f^(17): backward 1
-----------------------------------
(weights, stencil)
-3.0765465618926651393550e-12, -19
-1.8368800704399028128220e-07, -18
1.3374832318733633407579e-06, -17
-1.9305952642651856491064e-06, -16
-1.1935258768500842357484e-05, -15
6.0144469237945156624321e-05, -14
-1.1378650340739692890454e-04, -13
8.0908587382576963292075e-05, -12
3.2741259776966299445411e-05, -11
-3.6463597289169451449477e-05, -10
-4.5753994842261373093058e-05, -9
-3.9922414073194627693458e-04, -8
1.9012296880107179986724e-03, -7
-3.8214750623253102360111e-03, -6
4.7164868182762182541312e-03, -5
-3.9559184439500443691839e-03, -4
2.3242111728976780175848e-03, -3
-9.5005005594248341949798e-04, -2
2.5898491188613379518704e-04, -1
-4.2511368943333973009248e-05, 0
3.1883218481933463725182e-06, 1
-----------------------------------
f^(17): backward 0
-----------------------------------
(weights, stencil)
3.0578995731739031615518e-08, -20
-1.2084425371627327951905e-07, -19
-4.8817477793803290020029e-07, -18
3.6349188989339896338373e-06, -17
-4.7332298400751526688173e-06, -16
-1.7848252782834011397799e-05, -15
7.7716449421031516997700e-05, -14
-1.2351797863504359784557e-04, -13
7.5632745032649150774585e-05, -12
2.3154895075250241521635e-05, -11
-2.9134611705494850320561e-05, -10
-1.8217870612210645454593e-05, -9
-1.5014473308877629279846e-04, -8
6.0894601723231569275624e-04, -7
-1.0134297740086750140576e-03, -6
1.0127369852966545699796e-03, -5
-6.6934446875098246778485e-04, -4
2.9805271477504122331834e-04, -3
-8.6752254363221253529066e-05, -2
1.5000752575149871504865e-05, -1
-1.1738644837901332051137e-06, 0
-----------------------------------
=========================
f^(18): LTE = O(3)
=========================

f^(18): forward 0
-----------------------------------
(weights, stencil)
-1.5458833518327893142424e-03, 0
1.0596097840339577939028e-02, 1
-3.3989938207750321208511e-02, 2
6.7511099838531055117308e-02, 3
-9.1188504268328626767293e-02, 4
8.5693584306363076996682e-02, 5
-5.4595519130809844199348e-02, 6
2.1346660296295356246121e-02, 7
-3.5480024589577552340813e-03, 8
-2.1553884050550485822900e-04, 9
-5.3039792187487542519941e-04, 10
7.6442701025697802445780e-04, 11
-3.8096997688512448726125e-04, 12
7.1828254306796260721460e-05, 13
2.8222728903147111336781e-05, 14
-1.4320670541352967659572e-05, 15
-1.0649502832398925796366e-05, 16
1.0328293719271320374705e-05, 17
-2.4462273801311170807300e-06, 18
-1.8628936537260035233353e-07, 19
1.0827834883802021587492e-07, 20
-----------------------------------
f^(18): forward 1
-----------------------------------
(weights, stencil)
-3.5045792256381644736579e-04, -1
2.5637743772057458059577e-03, 0
-9.9775796847448392640212e-03, 1
2.5525079476376076603739e-02, 2
-4.5038327789242396659297e-02, 3
5.5656896747502959676979e-02, 4
-4.7781969208344883537354e-02, 5
2.7168550156240724863244e-02, 6
-8.9679134092610027911840e-03, 7
1.1282198299298674178809e-03, 8
5.7118791432363131112607e-05, 9
-2.3442613579328363550801e-04, 10
6.0441976040341712731602e-04, 11
-4.8808876500392784671123e-04, 12
1.1421257640573348360151e-04, 13
4.1774081278053084860091e-05, 14
-1.8912660761767842627652e-05, 15
-6.2884876094015226938284e-06, 16
4.6441391461459874515126e-06, 17
-7.2586330817820874247118e-07, 18
-9.2875839906771047798639e-12, 19
-----------------------------------
f^(18): forward 2
-----------------------------------
(weights, stencil)
3.7609180559103421176567e-06, -2
5.5605762574970435071532e-05, -1
-5.8372255392642226085737e-04, 0
2.7133259251056036052974e-03, 1
-7.9963607651630692896294e-03, 2
1.6272284377705684144111e-02, 3
-2.3662079219656469153410e-02, 4
2.4712092471790320091785e-02, 5
-1.7965082572292217361065e-02, 6
8.1997477031706903632946e-03, 7
-1.6128117557070488236742e-03, 8
-1.0583059397501061004842e-04, 9
-4.3815089621177872366425e-04, 10
7.1855893726805505211663e-04, 11
-3.9548643452897515359126e-04, 12
7.4457159103201908580821e-05, 13
1.6887170552340218172057e-05, 14
-7.2768908828273482297601e-06, 15
-1.7375371571420113106911e-06, 16
1.2168526214836654733721e-06, 17
-1.7112423706556969762275e-07, 18
-----------------------------------
f^(18): forward 3
-----------------------------------
(weights, stencil)
3.9536072651018256242719e-04, -3
-4.0060119248451556139834e-03, -2
1.3794075744749573209091e-01, -1
-7.7226875584539528274419e-02, 0
-5.7273061370667732727924e-01, 1
1.2022727665271484287501e+00, 2
-1.3264056067500442637197e+00, 3
1.0726379240936687597952e+00, 4
-6.3701231458233054105733e-01, 5
2.6369753065287582227683e-01, 6
-6.6866895588332891930960e-02, 7
6.9199635251083477585632e-03, 8
2.9915813644051654322797e-04, 9
-1.5526713746831294002404e-04, 10
5.8800448073954511302858e-04, 11
-4.5275372608895813036217e-04, 12
9.4351791601805865949276e-05, 13
1.9356795803549721869501e-05, 14
-7.8381513935204330794249e-06, 15
-8.0049066608640701927412e-07, 16
3.8279481411135920434911e-07, 17
-----------------------------------
f^(18): forward 4
-----------------------------------
(weights, stencil)
-4.6215096666487217029907e-05, -4
5.9198433343111338342940e-04, -3
-2.1777255887740474583902e-03, -2
-2.0036324761810850314525e-01, -1
3.4810327167508042789379e-01, 0
1.8373119748022418568079e-02, 1
-4.0740626809993496504347e-01, 2
5.0270971000397024486261e-01, 3
-4.6535498968747862624795e-01, 4
3.2181326796551223967668e-01, 5
-1.5897794528608644171186e-01, 6
5.0220913158221934524672e-02, 7
-6.9854203336748620437047e-03, 8
-3.8512166306979892481388e-04, 9
-6.8657850587768606658023e-04, 10
8.4507478769838830726796e-04, 11
-3.1649918682805897084467e-04, 12
4.3001516348421319564568e-05, 13
2.6388118029712912793162e-06, 14
-9.7423965954284128833645e-07, 15
-9.2591994064952820610955e-11, 16
-----------------------------------
f^(18): forward 5
-----------------------------------
(weights, stencil)
7.8973369541650119472591e-05, -5
-1.3182756371480357660692e-03, -4
1.0376923731549348578485e-02, -3
-5.0357755096786180337709e-02, -2
2.6967658757576162820158e-01, -1
-5.6978403277493783196661e-01, 0
6.9708912927030008965801e-01, 1
-8.0115531273358553399078e-01, 2
8.7847066448869060018012e-01, 3
-7.4890831820854530942455e-01, 4
4.8118222460119114414212e-01, 5
-2.2182618344886470551636e-01, 6
6.5646606690748246504263e-02, 7
-8.5930880998654150110250e-03, 8
-4.5570489411033923308689e-04, 9
-7.3077491017657051231710e-04, 10
8.6438910581569726281070e-04, 11
-3.0896850828021242075030e-04, 12
4.0405921794225873786531e-05, 13
2.1974800558085021549739e-06, 14
-8.1039079982438178327504e-07, 15
-----------------------------------
f^(18): forward 6
-----------------------------------
(weights, stencil)
-3.8829858750213383034380e-04, -6
6.4290807893711832132766e-03, -5
-4.9904440445520732716478e-02, -4
2.4103307063027529233423e-01, -3
-8.1260165256521832422010e-01, -2
2.0319926782953787736119e+00, -1
-3.8557677528056379934185e+00, 0
5.6599450986868129476193e+00, 1
-6.5142866959887095745785e+00, 2
5.8759264839740685815173e+00, 3
-4.1035487733946274246932e+00, 4
2.1651631974485932019547e+00, 5
-8.2094121813973597312497e-01, 6
1.9966653207039725126393e-01, 7
-2.1452859406429727884280e-02, 8
-9.7655630963223982992510e-04, 9
-1.0333804302827922280000e-03, 10
9.9135469464222401338171e-04, 11
-2.6476428032116874466267e-04, 12
2.5452453443410914774936e-05, 13
5.2261417384131389921300e-09, 14
-----------------------------------
f^(18): forward 7
-----------------------------------
(weights, stencil)
4.1320580512722973652931e-04, -7
-7.2709940738913125812815e-03, -6
6.0247314954665481812057e-02, -5
-3.1218616444205604665285e-01, -4
1.1330947627265302024568e+00, -3
-3.0595635191695906840437e+00, -2
6.4188161502811746927932e+00, -1
-1.0439013430478068400475e+01, 0
1.3286723457107470380834e+01, 1
-1.3503758974465892350736e+01, 2
1.0951104451853131749317e+01, 3
-6.9526815905934862271920e+00, 4
3.3642545082755299645783e+00, 5
-1.1783491243618133825777e+00, 6
2.6646142720447396623484e-01, 7
-2.6802864586919196432380e-02, 8
-1.1481499996929603584633e-03, 9
-1.1143970277443340007734e-03, 10
1.0207654358379814572844e-03, 11
-2.5895710158044217205631e-04, 12
2.3703843468864038490163e-05, 13
-----------------------------------
f^(18): forward 8
-----------------------------------
(weights, stencil)
-6.6123752183783902208747e-03, -8
1.1725731584973386745219e-01, -7
-9.8009561707119963180901e-01, -6
5.1288277601653442516749e+00, -5
-1.8820823433627186460626e+01, -4
5.1399533039772940412604e+01, -3
-1.0817688848514025323766e+02, -2
1.7919953608205804584941e+02, -1
-2.3650045844131872740945e+02, 0
2.4997233626066764600182e+02, 1
-2.1139174497784534878519e+02, 2
1.4193908257069327305544e+02, 3
-7.4451709789932493777087e+01, 4
2.9614145158390897449863e+01, 5
-8.4517419220055867157271e+00, 6
1.5368915348888774197178e+00, 7
-1.2231677857557077260253e-01, 8
-4.0982815727886329898455e-03, 9
-2.3951055686112759229855e-03, 10
1.4769677875633537619121e-03, 11
-1.8013272745382547879514e-04, 12
-----------------------------------
f^(18): forward 9
-----------------------------------
(weights, stencil)
7.6379944390934040310270e-01, -9
-1.3527484745194517046230e+01, -8
1.1290031601104342939834e+02, -7
-5.8973716362444304195378e+02, -6
2.1593078480249073436426e+03, -5
-5.8807449078113695577485e+03, -4
1.2333262453483252102160e+04, -3
-2.0337330387307407363551e+04, -2
2.6676231688791394844884e+04, -1
-2.7956377465027617290616e+04, 0
2.3351251788804205716588e+04, 1
-1.5384444297466101488681e+04, 2
7.8183725319716422745842e+03, 3
-2.9301029008670057010022e+03, 4
7.2845016639337779906782e+02, 5
-7.8339596225847216715010e+01, 6
-1.6594018035542021038964e+01, 7
7.5692135777601272650372e+00, 8
-8.7232534834370822895977e-01, 9
-5.4408938684181097633630e-02, 10
1.5295237848053606227738e-02, 11
-----------------------------------
f^(18): central 0
-----------------------------------
(weights, stencil)
1.2383764698545854376910e-01, -10
-1.3571615824884155632191e+00, -9
3.2569171291280154534320e+00, -8
3.2275204755659586908223e+01, -7
-3.3189062795361041935394e+02, -6
1.6035572385266216315358e+03, -5
-5.1586611908856266381918e+03, -4
1.2208858675717487130896e+04, -3
-2.2250142343500207061879e+04, -2
3.1997188833749820332741e+04, -1
-3.6787871980378273292445e+04, 0
3.4005845128622313495725e+04, 1
-2.5263126757609999913257e+04, 2
1.4990075107410308191902e+04, 3
-7.0128055031185722327791e+03, 4
2.5306294014689733558043e+03, 5
-6.7954269056566886320070e+02, 6
1.2770910455696886742771e+02, 7
-1.4920968580394912805787e+01, 8
7.9548278058172872118092e-01, 9
4.2462933717201901615002e-03, 10
-----------------------------------
f^(18): backward 9
-----------------------------------
(weights, stencil)
-2.0123972470033799596345e-03, -11
1.5209456200460047536893e-01, -10
-1.5074411965192606732700e+00, -9
3.4199042823968817117475e+00, -8
3.4870564386487359342937e+01, -7
